Stkcd,Trddt,Clsprc,Dretwd,ToverOs
2230,2024/9/26,37.57,0.03271,1.741537
2230,2024/9/27,40.4,0.075326,3.404859
2230,2024/9/30,44.44,0.1,5.061135
2230,2024/10/8,48.88,0.09991,6.308742
2230,2024/10/9,46.97,-0.039075,6.605705
2230,2024/10/10,44.74,-0.047477,4.335625
2230,2024/10/11,42.91,-0.040903,2.723074
2230,2024/10/14,43.65,0.017245,2.459732
2230,2024/10/15,43.05,-0.013746,2.485096
2230,2024/10/16,43,-0.001161,1.507713
2230,2024/10/17,44.4,0.032558,3.65526
2230,2024/10/18,45.83,0.032207,5.167267
2230,2024/10/21,46.18,0.007637,4.377522
2230,2024/10/22,45.55,-0.013642,2.533455
2230,2024/10/23,45.58,0.000659,2.066844
2230,2024/10/24,44.81,-0.016893,1.724951
2230,2024/10/25,45.48,0.014952,1.879339
2230,2024/10/28,45.65,0.003738,1.823988
2230,2024/10/29,45.91,0.005696,3.708439
2230,2024/10/30,45.55,-0.007841,2.169106
2230,2024/10/31,45.95,0.008782,2.929771
2230,2024/11/1,44.78,-0.025462,2.766953
2230,2024/11/4,45.43,0.014515,2.213382
2230,2024/11/5,46.79,0.029936,4.240107
2230,2024/11/6,47.79,0.021372,5.051155
2230,2024/11/7,48.7,0.019042,4.643075
2230,2024/11/8,48.2,-0.010267,4.917722
2230,2024/11/11,51.35,0.065353,7.453783
2230,2024/11/12,49.28,-0.040312,5.05541
2230,2024/11/13,54.21,0.100041,10.283622
2230,2024/11/14,52.69,-0.028039,8.93183
2230,2024/11/15,53.07,0.007212,8.694432
2230,2024/11/18,48.35,-0.088939,7.573531
2230,2024/11/19,47.76,-0.012203,5.902673
2230,2024/11/20,49.15,0.029104,4.791576
2230,2024/11/21,50.05,0.018311,4.636182
2230,2024/11/22,48.92,-0.022577,6.098374
2230,2024/11/25,48.79,-0.002657,4.161688
2230,2024/11/26,47.04,-0.035868,2.914179
2230,2024/11/27,48.48,0.030612,3.015738
2230,2024/11/28,47.82,-0.013614,2.658511
2230,2024/11/29,51.31,0.072982,7.134135
2230,2024/12/2,51.15,-0.003118,3.996144
2230,2024/12/3,49.88,-0.024829,3.520292
2230,2024/12/4,49.88,0,3.088057
2230,2024/12/5,51.3,0.028468,4.299328
2230,2024/12/6,51.82,0.010136,4.014792
2230,2024/12/9,52.68,0.016596,4.192394
2230,2024/12/10,54.51,0.034738,6.988898
2230,2024/12/11,53.21,-0.023849,3.710136
2230,2024/12/12,52.33,-0.016538,3.360191
2230,2024/12/13,50.97,-0.025989,3.130413
2230,2024/12/16,50.5,-0.009221,2.131032
2230,2024/12/17,49.94,-0.011089,2.007143
2230,2024/12/18,50.6,0.013216,2.028546
2230,2024/12/19,51.59,0.019565,2.750817
2230,2024/12/20,51.75,0.003101,2.75885
2230,2024/12/23,50.24,-0.029179,2.116014
2230,2024/12/24,50.28,0.000796,1.94338
2230,2024/12/25,49.87,-0.008154,1.627497
2230,2024/12/26,50.8,0.018648,1.962077
2230,2024/12/27,49.96,-0.016535,2.125402
2230,2024/12/30,50.1,0.002802,2.16045
2230,2024/12/31,48.32,-0.035529,2.349259
2230,2025/1/2,46.3,-0.041805,2.535837
2230,2025/1/3,44.47,-0.039525,2.397071
2230,2025/1/6,44.4,-0.001574,1.350756
2230,2025/1/7,45.21,0.018243,1.49789
2230,2025/1/8,45.09,-0.002654,1.955089
2230,2025/1/9,45.41,0.007097,1.557705
2230,2025/1/10,44.8,-0.013433,1.595104
2230,2025/1/13,45.13,0.007366,1.861925
2230,2025/1/14,47.01,0.041657,2.6409
2230,2025/1/15,46.49,-0.011061,1.748607
2230,2025/1/16,48.16,0.035922,3.990572
2230,2025/1/17,47.93,-0.004776,1.906686
2230,2025/1/20,47.81,-0.002504,1.579421
2230,2025/1/21,48.17,0.00753,1.592304
2230,2025/1/22,47.79,-0.007889,1.326233
2230,2025/1/23,47.36,-0.008998,1.873099
2230,2025/1/24,49.82,0.051943,4.088062
2230,2025/1/27,50.68,0.017262,4.758989
2230,2025/2/5,54.43,0.073994,7.311782
2230,2025/2/6,54.6,0.003123,5.116587
2230,2025/2/7,54.3,-0.005495,6.13196
2230,2025/2/10,55.04,0.013628,4.468
2230,2025/2/11,53.91,-0.020531,3.785859
2230,2025/2/12,54.09,0.003339,2.702823
2230,2025/2/13,52.78,-0.024219,3.28445
2230,2025/2/14,54.58,0.034104,4.586537
2230,2025/2/17,55.05,0.008611,4.418529
2230,2025/2/18,53.82,-0.022343,3.845911
2230,2025/2/19,54.42,0.011148,2.723403
2230,2025/2/20,53.62,-0.0147,2.746779
2230,2025/2/21,55.6,0.036927,5.124389
2230,2025/2/24,57.45,0.033273,6.277659
2230,2025/2/25,55.62,-0.031854,3.853208
2230,2025/2/26,55.35,-0.004854,2.852998
2230,2025/2/27,54.32,-0.018609,3.503749
2230,2025/2/28,51.8,-0.046392,3.539624
2230,2025/3/3,51.46,-0.006564,2.092128
2230,2025/3/4,51.6,0.002721,1.907212
2230,2025/3/5,51.79,0.003682,1.727739
2230,2025/3/6,53.29,0.028963,3.021842
2230,2025/3/7,52.37,-0.017264,2.17783
2230,2025/3/10,52.15,-0.004201,1.905942
2230,2025/3/11,51.98,-0.00326,1.551573
2230,2025/3/12,51.8,-0.003463,1.706563
2230,2025/3/13,50.5,-0.025097,1.911354
2230,2025/3/14,51.25,0.014851,1.580079
2230,2025/3/17,50.93,-0.006244,1.302491
2230,2025/3/18,50.96,0.000589,1.219045
2230,2025/3/19,50.16,-0.015699,1.695444
2230,2025/3/20,49.58,-0.011563,1.479573
2230,2025/3/21,48.54,-0.020976,1.608564
2230,2025/3/24,48.94,0.008241,1.540924
2230,2025/3/25,48.17,-0.015734,1.008165
2230,2025/3/26,48.26,0.001868,0.721448
2230,2025/3/27,48.28,0.000414,0.846798
2230,2025/3/28,47.81,-0.009735,0.797125
2230,2025/3/31,47.57,-0.00502,1.038418
2230,2025/4/1,48.05,0.01009,1.002767
2230,2025/4/2,48.25,0.004162,0.690785
2230,2025/4/3,48.21,-0.000829,0.738547
2230,2025/4/7,43.39,-0.099979,2.314158
2230,2025/4/8,42.79,-0.013828,2.628997
2230,2025/4/9,43.44,0.01519,2.311772
2230,2025/4/10,44.16,0.016575,1.890875
2230,2025/4/11,44.53,0.008379,1.304483
2230,2025/4/14,44.76,0.005165,1.098019
2230,2025/4/15,44.37,-0.008713,0.720296
2230,2025/4/16,44.24,-0.00293,0.883946
2230,2025/4/17,44.15,-0.002034,0.786043
2230,2025/4/18,44.49,0.007701,0.746414
2230,2025/4/21,45.38,0.020004,1.022202
2230,2025/4/22,45.18,-0.004407,1.434131
2230,2025/4/23,45.1,-0.001771,1.160476
2230,2025/4/24,45.19,0.001996,1.542498
2230,2025/4/25,45.49,0.006639,0.906169
2230,2025/4/28,45.85,0.007914,1.239454
2230,2025/4/29,45.99,0.003053,0.854355
2230,2025/4/30,46.93,0.020439,1.407553
2230,2025/5/6,47.78,0.018112,1.557566
2230,2025/5/7,47.7,-0.001674,1.312622
2230,2025/5/8,48.26,0.01174,1.139314
2230,2025/5/9,47.47,-0.01637,1.089452
2230,2025/5/12,47.7,0.004845,0.914545
2230,2025/5/13,47.67,-0.000629,0.89205
2230,2025/5/14,47.76,0.001888,0.902501
2230,2025/5/15,47,-0.015913,0.933242
2230,2025/5/16,46.82,-0.00383,0.597342
2230,2025/5/19,47.03,0.004485,0.587324
2230,2025/5/20,47.31,0.005954,0.585172
2230,2025/5/21,46.64,-0.014162,0.817743
2230,2025/5/22,46.71,0.001501,0.66833
2230,2025/5/23,46.04,-0.014344,0.776173
2230,2025/5/26,46.12,0.001738,0.544235
2230,2025/5/27,45.82,-0.006505,0.543271
2230,2025/5/28,45.51,-0.006766,0.480543
2230,2025/5/29,46.68,0.025709,0.908805
2230,2025/5/30,46.03,-0.013925,0.612999
2230,2025/6/3,47.88,0.040191,2.2748
2230,2025/6/4,47.99,0.002297,0.984191
2230,2025/6/5,48.61,0.012919,1.381377
2230,2025/6/6,48.77,0.003292,1.098587
2230,2025/6/9,48.82,0.001025,0.915811
2230,2025/6/10,48,-0.016796,1.420382
2230,2025/6/11,48.1,0.002083,0.740054
2230,2025/6/12,47.94,-0.003326,0.851325
2230,2025/6/13,47.86,-0.001669,2.582625
2230,2025/6/16,47.9,0.000836,0.904025
2230,2025/6/17,47.63,-0.005637,0.625857
2230,2025/6/18,47.69,0.00126,0.684957
2230,2025/6/19,46.96,-0.015307,0.812274
2230,2025/6/20,45.84,-0.02385,0.990494
2230,2025/6/23,46.02,0.003927,0.682198
2230,2025/6/24,46.74,0.015645,0.942289
2230,2025/6/25,47.55,0.01733,1.070898
2230,2025/6/26,47.36,-0.003996,0.990478
2230,2025/6/27,47.24,-0.002534,0.78207
2230,2025/6/30,47.88,0.013548,0.8651
2230,2025/7/1,47.83,-0.001044,0.814221
2230,2025/7/2,47.14,-0.014426,0.786168
2230,2025/7/3,47.12,-0.000424,0.558419
2230,2025/7/4,46.91,-0.002335,0.723109
2230,2025/7/7,46.33,-0.012364,0.640616
2230,2025/7/8,46.84,0.011008,0.75937
2230,2025/7/9,46.82,-0.000427,0.809147
2230,2025/7/10,46.81,-0.000214,0.688405
2230,2025/7/11,46.98,0.003632,2.094315
2230,2025/7/14,46.37,-0.012984,0.955458
2230,2025/7/15,47.24,0.018762,1.561061
2230,2025/7/16,47.08,-0.003387,1.29086
2230,2025/7/17,47.6,0.011045,1.411376
2230,2025/7/18,47.66,0.001261,1.518465
2230,2025/7/21,47.92,0.005455,1.094047
2230,2025/7/22,47.52,-0.008347,0.956113
2230,2025/7/23,47.7,0.003788,1.24189
2230,2025/7/24,48.25,0.01153,1.426525
2230,2025/7/25,50.19,0.040207,4.231498
2230,2025/7/28,49.29,-0.017932,2.26582
2230,2025/7/29,49.01,-0.005681,1.697654
2230,2025/7/30,48.41,-0.012242,1.34039
2230,2025/7/31,48.78,0.007643,2.556329
2230,2025/8/1,48.62,-0.00328,1.960381
2230,2025/8/4,49.07,0.009255,1.342301
2230,2025/8/5,48.96,-0.002242,1.263435
2230,2025/8/6,49.04,0.001634,1.240329
2230,2025/8/7,48.88,-0.003263,1.180223
2230,2025/8/8,48.22,-0.013502,1.252879
2230,2025/8/11,49.06,0.01742,1.616478
2230,2025/8/12,48.72,-0.00693,1.31949
2230,2025/8/13,48.91,0.0039,1.563766
2230,2025/8/14,48.53,-0.007769,2.127364
2230,2025/8/15,49.07,0.011127,1.738354
2230,2025/8/18,49.81,0.01508,2.973933
2230,2025/8/19,49.67,-0.002811,2.045877
2230,2025/8/20,50.5,0.01671,2.555068
2230,2025/8/21,50.98,0.009505,3.371093
2230,2025/8/22,52.22,0.024323,4.557631
2230,2025/8/25,52.2,-0.000383,4.426467
2230,2025/8/26,52.05,-0.002874,2.644205
2230,2025/8/27,52.68,0.012104,7.366334
2230,2025/8/28,53.7,0.019362,4.892563
2230,2025/8/29,53.35,-0.006518,3.198248
2230,2025/9/1,53.14,-0.003936,2.648097
2230,2025/9/2,53.4,0.004893,4.475221
2230,2025/9/3,51.1,-0.043071,3.287004
2230,2025/9/4,49.2,-0.037182,3.326196
2230,2025/9/5,49.89,0.014024,2.309135
2230,2025/9/8,52.7,0.056324,5.107932
2230,2025/9/9,50.31,-0.045351,3.077704
2230,2025/9/10,50.17,-0.002783,1.56142
2230,2025/9/11,51.49,0.026311,2.442542
2230,2025/9/12,51.47,-0.000388,2.844493
2230,2025/9/15,51.6,0.002526,1.954422
2230,2025/9/16,52.27,0.012984,2.502813
2230,2025/9/17,52.4,0.002487,2.279923
2230,2025/9/18,52.58,0.003435,4.611794
2230,2025/9/19,52.8,0.004184,3.401488
2230,2025/9/22,53.2,0.007576,2.862577
2230,2025/9/23,51.65,-0.029135,3.560025
2230,2025/9/24,55.05,0.065828,7.285038
2230,2025/9/25,56.17,0.020345,5.639713
2230,2025/9/26,54.2,-0.035072,3.637389
2230,2025/9/29,53.95,-0.004613,2.68743
2230,2025/9/30,56.05,0.038925,4.434702
2230,2025/10/9,59.64,0.06405,7.187099
2230,2025/10/10,55.97,-0.061536,5.480168
2230,2025/10/13,55.42,-0.009827,3.713327
2230,2025/10/14,52.9,-0.045471,3.965363
2230,2025/10/15,54.48,0.029868,2.687233
2230,2025/10/16,53.71,-0.014134,1.850152
2230,2025/10/17,51.34,-0.044126,2.873328
2230,2025/10/20,51.35,0.000195,1.979419
2230,2025/10/21,52.6,0.024343,2.420805
2230,2025/10/22,51.75,-0.01616,1.548176
2230,2025/10/23,51.85,0.001932,1.621424
2230,2025/10/24,52.55,0.0135,2.133714
2230,2025/10/27,52.82,0.005138,2.328358
2230,2025/10/28,53.59,0.014578,3.288303
2230,2025/10/29,53.99,0.007464,2.338025
2230,2025/10/30,54.02,0.000556,3.396494
2230,2025/10/31,55.6,0.029248,3.910044
2230,2025/11/3,55.6,0,3.027147
2230,2025/11/4,54.09,-0.027158,2.574465
2230,2025/11/5,52.77,-0.024404,2.5829
2230,2025/11/6,53.6,0.015729,2.260104
2230,2025/11/7,52.52,-0.020149,1.757579
2230,2025/11/10,52.91,0.007426,1.585686
2230,2025/11/11,51.48,-0.027027,2.384692
2230,2025/11/12,50.55,-0.018065,1.739009
2230,2025/11/13,50.87,0.00633,1.254803
2230,2025/11/14,49.98,-0.017496,1.375334
2230,2025/11/17,50.56,0.011605,1.338354
2230,2025/11/18,51.55,0.019581,2.087316
2230,2025/11/19,50.92,-0.012221,1.329834
2230,2025/11/20,50.1,-0.016104,1.105974
2230,2025/11/21,49.2,-0.017964,1.722815
2230,2025/11/24,50.55,0.027439,1.897117
2230,2025/11/25,50.53,-0.000396,1.854835
2230,2025/11/26,50.02,-0.010093,1.37124
2230,2025/11/27,49.37,-0.012995,1.314695
2230,2025/11/28,49.52,0.003038,0.958627
2230,2025/12/1,50.08,0.011309,1.282921
2230,2025/12/2,49.49,-0.011781,0.961553
2230,2025/12/3,48.51,-0.019802,1.242453
2230,2025/12/4,48.63,0.002474,0.903579
2230,2025/12/5,48.83,0.004113,0.973919
2230,2025/12/8,49.18,0.007168,1.094343
2230,2025/12/9,48.63,-0.011183,0.972039
2230,2025/12/10,49.16,0.010899,1.068499
2230,2025/12/11,48.87,-0.005899,0.965111
2230,2025/12/12,49.7,0.016984,1.830145
2230,2025/12/15,49.87,0.003421,1.383601
2230,2025/12/16,48.75,-0.022458,0.984814
2230,2025/12/17,49.33,0.011897,0.991463
2230,2025/12/18,48.66,-0.013582,0.821939
2230,2025/12/19,48.8,0.002877,0.722351
2230,2025/12/22,49.05,0.005123,0.938292
2230,2025/12/23,48.62,-0.008767,0.92879
2230,2025/12/24,48.73,0.002262,0.921314
2230,2025/12/25,48.75,0.00041,1.139514
2230,2025/12/26,48.84,0.001846,1.349755
2230,2025/12/29,49.02,0.003686,1.55942
2230,2025/12/30,48.95,-0.001428,1.355481
2230,2025/12/31,50.29,0.027375,3.02154
2230,2026/1/5,53.84,0.070591,6.152574
2230,2026/1/6,53.89,0.000929,5.118669
2230,2026/1/7,53.02,-0.016144,3.782644
2230,2026/1/8,53.41,0.007356,3.55866
2230,2026/1/9,55.6,0.041004,6.477271
2230,2026/1/12,59.6,0.071942,9.126744
2230,2026/1/13,60.89,0.021644,10.213606
2230,2026/1/14,62.64,0.02874,9.558438
2230,2026/1/15,63.39,0.011973,6.849276
2230,2026/1/16,63.7,0.00489,7.182839
2230,2026/1/19,61.05,-0.041601,6.814148
2230,2026/1/20,58.63,-0.03964,5.501951
2230,2026/1/21,58.09,-0.00921,3.274972
2230,2026/1/22,58.44,0.006025,2.913397
2230,2026/1/23,58.75,0.005305,3.175092
2230,2026/1/26,58.17,-0.009872,3.864645
2230,2026/1/27,58.15,-0.000344,3.134925
2230,2026/1/28,57.32,-0.014273,3.107075
2230,2026/1/29,61,0.064201,9.439007
2230,2026/1/30,59.6,-0.022951,6.013025
2230,2026/2/2,57,-0.043624,4.606382
2230,2026/2/3,58.12,0.019649,3.572848
2230,2026/2/4,56.93,-0.020475,3.111957
2230,2026/2/5,55.75,-0.020727,2.302996
2230,2026/2/6,54.81,-0.016861,2.276406
2230,2026/2/9,56.41,0.029192,2.898319
2230,2026/2/10,56.86,0.007977,2.825116
2230,2026/2/11,56.47,-0.006859,1.900485
2230,2026/2/12,57.8,0.023552,3.686884
2230,2026/2/13,57.12,-0.011765,2.497918
2230,2026/2/24,57.16,0.0007,3.384695
2230,2026/2/25,56.12,-0.018195,2.633165
2230,2026/2/26,55.69,-0.007662,2.085518
2230,2026/2/27,55.82,0.002334,2.038557
2230,2026/3/2,54.32,-0.026872,2.636653
2230,2026/3/3,52.15,-0.039948,2.97904
2230,2026/3/4,51.72,-0.008245,2.010277
2230,2026/3/5,52.19,0.009087,1.647232
2230,2026/3/6,52.53,0.006515,1.420647
2230,2026/3/9,53.5,0.018466,2.504482
2230,2026/3/10,53.7,0.003738,2.253124
2230,2026/3/11,53.08,-0.011546,1.531707
2230,2026/3/12,52.68,-0.007536,1.355584
2230,2026/3/13,51.8,-0.016705,1.30075
2230,2026/3/16,52.13,0.006371,1.416676
2230,2026/3/17,51.17,-0.018415,1.261851
2230,2026/3/18,51.58,0.008013,1.381079
2230,2026/3/19,50.36,-0.023653,1.578672
2230,2026/3/20,49.06,-0.025814,1.646443
2230,2026/3/23,46.45,-0.0532,2.341965
2230,2026/3/24,46.83,0.008181,1.753036
2230,2026/3/25,47.57,0.015802,1.562728
2230,2026/3/26,46.57,-0.021022,1.087066
2230,2026/3/27,46.74,0.00365,0.962989
2230,2026/3/30,46.4,-0.007274,1.173787
2230,2026/3/31,46.21,-0.004095,1.136189
2230,2026/4/1,47.01,0.017312,1.25164
2230,2026/4/2,45.88,-0.024037,1.148143
2230,2026/4/3,45.72,-0.003487,0.854054
2230,2026/4/7,45.58,-0.003062,0.779637
2230,2026/4/8,47.91,0.051119,2.393995
2230,2026/4/9,47.21,-0.014611,1.381632
2230,2026/4/10,47.64,0.009108,1.781674
2230,2026/4/13,47.78,0.002939,1.272693
2230,2026/4/14,48.33,0.011511,1.673148
2230,2026/4/15,47.54,-0.016346,1.643555
2230,2026/4/16,48.1,0.01178,1.604999
2230,2026/4/17,48.24,0.002911,1.3293
2230,2026/4/20,48.94,0.014511,1.986938
2230,2026/4/21,48.78,-0.003269,1.495806
2230,2026/4/22,49.51,0.014965,1.829345
2230,2026/4/23,48.89,-0.012523,1.759279
2230,2026/4/24,49.07,0.003682,1.790446
2230,2026/4/27,49.81,0.01508,1.764075
2230,2026/4/28,49.17,-0.012849,1.602632
2230,2026/4/29,48.06,-0.022575,2.23469
2230,2026/4/30,47.79,-0.005618,1.736551
2410,2022/6/1,52.2,-0.02974,0.767264
2410,2022/6/2,52.3,0.001916,0.585779
2410,2022/6/6,52.5,0.003824,0.722596
2410,2022/6/7,53.12,0.01181,0.526938
2410,2022/6/8,53.25,0.002447,0.679836
2410,2022/6/9,52.78,-0.008826,0.624215
2410,2022/6/10,52.11,-0.012694,0.852535
2410,2022/6/13,52.2,0.001727,0.530651
2410,2022/6/14,51.94,-0.004981,0.480366
2410,2022/6/15,51.88,-0.001155,0.476044
2410,2022/6/16,52.1,0.004241,0.36871
2410,2022/6/17,52.73,0.012092,0.392687
2410,2022/6/20,54.04,0.024844,0.837655
2410,2022/6/21,54.79,0.013879,0.672855
2410,2022/6/22,53.6,-0.021719,0.525594
2410,2022/6/23,55.8,0.041045,0.591461
2410,2022/6/24,57.62,0.032616,0.781448
2410,2022/6/27,57.43,-0.003297,0.534957
2410,2022/6/28,56.29,-0.01985,0.405508
2410,2022/6/29,57.01,0.012791,0.578946
2410,2022/6/30,54.44,-0.04508,0.820352
2410,2022/7/1,53.22,-0.02241,0.478385
2410,2022/7/4,54,0.014656,0.436448
2410,2022/7/5,53.48,-0.00963,0.288998
2410,2022/7/6,53.4,-0.001496,0.3502
2410,2022/7/7,53.41,0.000187,0.258621
2410,2022/7/8,52.72,-0.012919,0.256861
2410,2022/7/11,50.4,-0.044006,0.712427
2410,2022/7/12,49.51,-0.017659,0.491194
2410,2022/7/13,48.56,-0.019188,0.479662
2410,2022/7/14,46.8,-0.036244,0.73138
2410,2022/7/15,47.41,0.013034,0.54475
2410,2022/7/18,48.2,0.016663,0.572
2410,2022/7/19,49.27,0.022199,0.533918
2410,2022/7/20,49.28,0.000203,0.318824
2410,2022/7/21,48.89,-0.007914,0.29036
2410,2022/7/22,47.89,-0.020454,0.465898
2410,2022/7/25,47.45,-0.009188,0.25899
2410,2022/7/26,47.9,0.009484,0.23436
2410,2022/7/27,48,0.002088,0.155402
2410,2022/7/28,48.05,0.001042,0.254643
2410,2022/7/29,46.38,-0.034755,0.461966
2410,2022/8/1,46.95,0.01229,0.421419
2410,2022/8/2,45.19,-0.037487,0.471035
2410,2022/8/3,45.63,0.009737,0.563983
2410,2022/8/4,45.92,0.006355,0.219834
2410,2022/8/5,47.42,0.032666,0.436428
2410,2022/8/8,49.31,0.039857,0.554022
2410,2022/8/9,48.61,-0.014196,0.338714
2410,2022/8/10,47.59,-0.020983,0.314187
2410,2022/8/11,48.8,0.025426,0.424147
2410,2022/8/12,49.82,0.020902,0.510049
2410,2022/8/15,49.6,-0.004416,0.287426
2410,2022/8/16,48.55,-0.021169,0.35211
2410,2022/8/17,49.52,0.019979,0.383148
2410,2022/8/18,49.3,-0.004443,0.219049
2410,2022/8/19,48.67,-0.012779,0.214928
2410,2022/8/22,50.18,0.031025,0.545708
2410,2022/8/23,50.8,0.012356,0.863447
2410,2022/8/24,47.8,-0.059055,0.76413
2410,2022/8/25,49.8,0.041841,0.674933
2410,2022/8/26,50.61,0.016265,0.391282
2410,2022/8/29,49.27,-0.026477,0.41894
2410,2022/8/30,48.53,-0.015019,0.53555
2410,2022/8/31,49.05,0.010715,0.396514
2410,2022/9/1,49.57,0.010601,0.418377
2410,2022/9/2,49.01,-0.011297,0.30852
2410,2022/9/5,48.66,-0.007141,0.294237
2410,2022/9/6,48.72,0.001233,0.260462
2410,2022/9/7,48.29,-0.008826,0.447955
2410,2022/9/8,47.59,-0.014496,0.467816
2410,2022/9/9,48.62,0.021643,0.358957
2410,2022/9/13,48.11,-0.01049,0.434116
2410,2022/9/14,48.16,0.001039,0.341863
2410,2022/9/15,48.22,0.001246,0.420035
2410,2022/9/16,48.35,0.002696,0.584591
2410,2022/9/19,47.2,-0.023785,0.408192
2410,2022/9/20,46.15,-0.022246,0.376539
2410,2022/9/21,46.7,0.011918,0.368908
2410,2022/9/22,45.78,-0.0197,0.246928
2410,2022/9/23,45.21,-0.012451,0.249553
2410,2022/9/26,44.27,-0.020792,0.54518
2410,2022/9/27,45.47,0.027106,0.447921
2410,2022/9/28,45.62,0.003299,0.353594
2410,2022/9/29,46.79,0.025647,0.606973
2410,2022/9/30,45.63,-0.024792,0.322195
2410,2022/10/10,45.65,0.000438,0.450158
2410,2022/10/11,43.51,-0.046878,0.452087
2410,2022/10/12,46,0.057228,0.387452
2410,2022/10/13,46.03,0.000652,0.296164
2410,2022/10/14,47.44,0.030632,0.402363
2410,2022/10/17,47.45,0.000211,0.669448
2410,2022/10/18,45.35,-0.044257,1.015156
2410,2022/10/19,44.26,-0.024035,0.606209
2410,2022/10/20,43.87,-0.008812,0.970567
2410,2022/10/21,47.03,0.072031,1.120912
2410,2022/10/24,45.74,-0.027429,1.137854
2410,2022/10/25,44.6,-0.024923,0.658753
2410,2022/10/26,46.9,0.05157,0.77396
2410,2022/10/27,50.9,0.085288,2.692785
2410,2022/10/28,49.98,-0.018075,1.255448
2410,2022/10/31,49.45,-0.010604,1.060585
2410,2022/11/1,48.1,-0.0273,1.593926
2410,2022/11/2,47.92,-0.003742,1.205469
2410,2022/11/3,46.72,-0.025042,0.973501
2410,2022/11/4,47.97,0.026755,1.009264
2410,2022/11/7,48.03,0.001251,0.79278
2410,2022/11/8,47.45,-0.012076,0.546778
2410,2022/11/9,48.11,0.013909,0.875683
2410,2022/11/10,47.5,-0.012679,0.581012
2410,2022/11/11,50.27,0.058316,2.248995
2410,2022/11/14,52.68,0.047941,1.674194
2410,2022/11/15,53.25,0.01082,1.301393
2410,2022/11/16,52.78,-0.008826,0.663392
2410,2022/11/17,53.07,0.005495,0.958312
2410,2022/11/18,53.6,0.009987,1.1063
2410,2022/11/21,52.66,-0.017537,0.785654
2410,2022/11/22,52.54,-0.002279,0.462201
2410,2022/11/23,51.9,-0.012181,0.613111
2410,2022/11/24,51.6,-0.00578,0.282676
2410,2022/11/25,52.16,0.010853,0.517406
2410,2022/11/28,52.65,0.009394,0.710916
2410,2022/11/29,55.19,0.048243,1.038253
2410,2022/11/30,55.57,0.006885,1.146009
2410,2022/12/1,55.09,-0.008638,1.045273
2410,2022/12/2,54.99,-0.001815,0.457855
2410,2022/12/5,56.49,0.027278,0.69382
2410,2022/12/6,56.5,0.000177,0.683689
2410,2022/12/7,56.32,-0.003186,0.631849
2410,2022/12/8,55.73,-0.010476,0.487584
2410,2022/12/9,56.58,0.015252,0.717912
2410,2022/12/12,57,0.007423,0.380486
2410,2022/12/13,55.8,-0.021053,0.544991
2410,2022/12/14,56.61,0.014516,0.507838
2410,2022/12/15,59,0.042219,0.735936
2410,2022/12/16,58.2,-0.013559,0.600659
2410,2022/12/19,58.3,0.001718,0.2884
2410,2022/12/20,55.9,-0.041166,0.790805
2410,2022/12/21,56.48,0.010376,0.407364
2410,2022/12/22,56.8,0.005666,0.356639
2410,2022/12/23,58.2,0.024648,0.430547
2410,2022/12/26,56.66,-0.02646,0.511363
2410,2022/12/27,58.05,0.024532,0.52641
2410,2022/12/28,59.26,0.020844,0.626246
2410,2022/12/29,59.25,-0.000169,0.335166
2410,2022/12/30,59.95,0.011814,0.459021
2410,2023/1/3,62.82,0.047873,0.906295
2410,2023/1/4,62.43,-0.006208,0.561044
2410,2023/1/5,62.45,0.00032,0.537788
2410,2023/1/6,63.17,0.011529,0.638785
2410,2023/1/9,63.06,-0.001741,0.680857
2410,2023/1/10,61.96,-0.017444,0.878082
2410,2023/1/11,60.7,-0.020336,0.803258
2410,2023/1/12,61.98,0.021087,0.710031
2410,2023/1/13,62.19,0.003388,0.453688
2410,2023/1/16,63.47,0.020582,0.865756
2410,2023/1/17,62.95,-0.008193,0.699897
2410,2023/1/18,63.87,0.014615,0.377083
2410,2023/1/19,65.4,0.023955,0.504812
2410,2023/1/20,66.29,0.013609,0.471511
2410,2023/1/30,68.33,0.030774,0.788192
2410,2023/1/31,65.36,-0.043466,1.022598
2410,2023/2/1,65,-0.005508,0.593312
2410,2023/2/2,65.58,0.008923,0.53129
2410,2023/2/3,65.59,0.000152,0.596551
2410,2023/2/6,64.2,-0.021192,0.743857
2410,2023/2/7,63.65,-0.008567,0.379779
2410,2023/2/8,63.35,-0.004713,0.594276
2410,2023/2/9,62.86,-0.007735,0.726597
2410,2023/2/10,62.01,-0.013522,0.776119
2410,2023/2/13,62.56,0.00887,0.462627
2410,2023/2/14,62.63,0.001119,0.362291
2410,2023/2/15,62.53,-0.001597,0.33933
2410,2023/2/16,62.54,0.00016,0.418504
2410,2023/2/17,60.36,-0.034858,0.577789
