date,ticker,market,industry,close,log_ret,volume,turnover,marketcap,beta,ret,ret_market,stock_ret,China,Software,event_day,actual_event_date,expected_ret,abnormal_ret,event
2022-09-20,2371,China,Semi,310.35,,,1.137224,,,-0.01788,0.0012304036390274,-0.01788,1,0,-115,2023-03-15,-0.0012178490995591019,-0.0166621509004409,GPT4
2022-09-21,2371,China,Semi,297.22,,,1.17197,,,-0.042307,-0.0074270069826516,-0.042307,1,0,-114,2023-03-15,-0.00785451871326431,-0.034452481286735684,GPT4
2022-09-22,2371,China,Semi,295.88,,,0.873351,,,-0.004508,-0.0088488035191141,-0.004508,1,0,-113,2023-03-15,-0.008944451290423504,0.004436451290423504,GPT4
2022-09-23,2371,China,Semi,285.0,,,1.074691,,,-0.036772,-0.0034491608379202,-0.036772,1,0,-112,2023-03-15,-0.004805148434970475,-0.03196685156502953,GPT4
2022-09-26,2371,China,Semi,291.05,,,0.989426,,,0.021228,-0.005029195419341,0.021228,1,0,-111,2023-03-15,-0.006016384444599089,0.02724438444459909,GPT4
2022-09-27,2371,China,Semi,294.98,,,0.946782,,,0.013503,0.0143923305847815,0.013503,1,0,-110,2023-03-15,0.008871929985189137,0.004631070014810862,GPT4
2022-09-28,2371,China,Semi,285.22,,,0.654929,,,-0.033087,-0.0164710261206409,-0.033087,1,0,-109,2023-03-15,-0.014787557888807238,-0.018299442111192762,GPT4
2022-09-29,2371,China,Semi,291.78,,,0.983124,,,0.023,-0.0004093600077959,0.023,1,0,-108,2023-03-15,-0.0024748727113627998,0.025474872711362798,GPT4
2022-09-30,2371,China,Semi,278.4,,,0.894047,,,-0.045856,-0.0058328043619269,-0.045856,1,0,-107,2023-03-15,-0.006632421650597676,-0.03922357834940232,GPT4
2022-10-10,2371,China,Semi,250.56,,,0.888287,,,-0.1,-0.0223102491780268,-0.1,1,0,-106,2023-03-15,-0.01926383791364036,-0.08073616208635964,GPT4
2022-10-11,2371,China,Semi,225.5,,,2.446229,,,-0.100016,0.0018124157824932,-0.100016,1,0,-105,2023-03-15,-0.0007716854051081851,-0.0992443145948918,GPT4
2022-10-12,2371,China,Semi,232.0,,,3.368634,,,0.028825,0.0150745806565951,0.028825,1,0,-104,2023-03-15,0.009394934901834224,0.019430065098165777,GPT4
2022-10-13,2371,China,Semi,221.8,,,2.504696,,,-0.043966,-0.0083941286666432,-0.043966,1,0,-103,2023-03-15,-0.008595902872267925,-0.03537009712773207,GPT4
2022-10-14,2371,China,Semi,224.88,,,3.138403,,,0.013886,0.0236470029220339,0.013886,1,0,-102,2023-03-15,0.015966453436767024,-0.002080453436767023,GPT4
2022-10-17,2371,China,Semi,243.0,,,3.487228,,,0.080576,0.0010253767310732,0.080576,1,0,-101,2023-03-15,-0.0013750203265544183,0.08195102032655441,GPT4
2022-10-18,2371,China,Semi,238.9,,,2.014269,,,-0.016872,-0.0021198030652958,-0.016872,1,0,-100,2023-03-15,-0.0037860783318120587,-0.013085921668187943,GPT4
2022-10-19,2371,China,Semi,241.0,,,1.567974,,,0.00879,-0.0162143048728809,0.00879,1,0,-99,2023-03-15,-0.014590758386201358,0.023380758386201357,GPT4
2022-10-20,2371,China,Semi,265.1,,,2.274553,,,0.1,-0.0057378134945342,0.1,1,0,-98,2023-03-15,-0.006559602763894301,0.10655960276389431,GPT4
2022-10-21,2371,China,Semi,262.62,,,2.245434,,,-0.009355,-0.0032100024629317,-0.009355,1,0,-97,2023-03-15,-0.004621812424989067,-0.004733187575010934,GPT4
2022-10-24,2371,China,Semi,265.9,,,1.89483,,,0.01249,-0.0296974238799339,0.01249,1,0,-96,2023-03-15,-0.024926759544331205,0.037416759544331206,GPT4
2022-10-25,2371,China,Semi,261.69,,,1.505676,,,-0.015833,-0.0016303931525011,-0.015833,1,0,-95,2023-03-15,-0.0034109024231220786,-0.01242209757687792,GPT4
2022-10-26,2371,China,Semi,261.8,,,1.709654,,,0.00042,0.0080855895557667,0.00042,1,0,-94,2023-03-15,0.004037256157432887,-0.003617256157432887,GPT4
2022-10-27,2371,China,Semi,262.95,,,1.800966,,,0.004393,-0.0070685888044839,0.004393,1,0,-93,2023-03-15,-0.007579759534568471,0.011972759534568472,GPT4
2022-10-28,2371,China,Semi,265.9,,,1.794474,,,0.011219,-0.0250456627369028,0.011219,1,0,-92,2023-03-15,-0.02136077391915338,0.032579773919153385,GPT4
2022-10-31,2371,China,Semi,265.7,,,1.668819,,,-0.000752,-0.009255909279944,-0.000752,1,0,-91,2023-03-15,-0.009256533799909481,0.008504533799909482,GPT4
2022-11-01,2371,China,Semi,264.92,,,1.471097,,,-0.002936,0.0351351212641948,-0.002936,1,0,-90,2023-03-15,0.024773110444481224,-0.027709110444481225,GPT4
2022-11-02,2371,China,Semi,261.65,,,1.560305,,,-0.012343,0.0119345320473773,-0.012343,1,0,-89,2023-03-15,0.006987810404566065,-0.019330810404566065,GPT4
2022-11-03,2371,China,Semi,267.5,,,1.625529,,,0.022358,-0.0081652696677364,0.022358,1,0,-88,2023-03-15,-0.008420462243396244,0.030778462243396244,GPT4
2022-11-04,2371,China,Semi,272.6,,,1.947898,,,0.019065,0.0321745465323323,0.019065,1,0,-87,2023-03-15,0.022503568520149494,-0.003438568520149496,GPT4
2022-11-07,2371,China,Semi,263.65,,,1.688921,,,-0.032832,0.0021536714062327,-0.032832,1,0,-86,2023-03-15,-0.0005100828396821355,-0.03232191716031786,GPT4
2022-11-08,2371,China,Semi,258.46,,,1.323883,,,-0.019685,-0.006903231322547,-0.019685,1,0,-85,2023-03-15,-0.007452998425072131,-0.01223200157492787,GPT4
2022-11-09,2371,China,Semi,249.6,,,1.809867,,,-0.03428,-0.0093936655923869,-0.03428,1,0,-84,2023-03-15,-0.009362136176051434,-0.024917863823948564,GPT4
2022-11-10,2371,China,Semi,235.0,,,3.105052,,,-0.058494,-0.0077246758043791,-0.058494,1,0,-83,2023-03-15,-0.008082708146622064,-0.050411291853377935,GPT4
2022-11-11,2371,China,Semi,238.22,,,2.719319,,,0.013702,0.0274965785166765,0.013702,1,0,-82,2023-03-15,0.01891749301327159,-0.0052154930132715886,GPT4
2022-11-14,2371,China,Semi,237.48,,,1.661559,,,-0.003106,0.0014712913615914,-0.003106,1,0,-81,2023-03-15,-0.0010331873919750966,-0.0020728126080249033,GPT4
2022-11-15,2371,China,Semi,250.01,,,2.770439,,,0.052762,0.0187880445371218,0.052762,1,0,-80,2023-03-15,0.012241632832017853,0.04052036716798215,GPT4
2022-11-16,2371,China,Semi,242.13,,,1.594115,,,-0.031519,-0.0082030359090714,-0.031519,1,0,-79,2023-03-15,-0.008449413401801994,-0.023069586598198005,GPT4
2022-11-17,2371,China,Semi,242.45,,,2.159535,,,0.001322,-0.0041097376640134,0.001322,1,0,-78,2023-03-15,-0.005311538895216468,0.006633538895216468,GPT4
2022-11-18,2371,China,Semi,230.53,,,2.140653,,,-0.049165,-0.0044867469743072,-0.049165,1,0,-77,2023-03-15,-0.005600549818118213,-0.043564450181881785,GPT4
2022-11-21,2371,China,Semi,230.7,,,1.048129,,,0.000737,-0.008570466593736,0.000737,1,0,-76,2023-03-15,-0.008731081462451695,0.009468081462451695,GPT4
2022-11-22,2371,China,Semi,229.71,,,1.356455,,,-0.004291,0.0001183227878866,-0.004291,1,0,-75,2023-03-15,-0.0020703572587849155,-0.002220642741215084,GPT4
2022-11-23,2371,China,Semi,225.76,,,1.599309,,,-0.017196,0.0010489054404143,-0.017196,1,0,-74,2023-03-15,-0.0013569834934691585,-0.015839016506530842,GPT4
2022-11-24,2371,China,Semi,229.62,,,1.249313,,,0.017098,-0.0044409772049624,0.017098,1,0,-73,2023-03-15,-0.005565463248852769,0.022663463248852767,GPT4
2022-11-25,2371,China,Semi,225.01,,,1.610354,,,-0.020077,0.0050362638085252,-0.020077,1,0,-72,2023-03-15,0.001699678743889598,-0.0217766787438896,GPT4
2022-11-28,2371,China,Semi,224.0,,,1.219964,,,-0.004489,-0.011328899441765,-0.004489,1,0,-71,2023-03-15,-0.010845663785498536,0.006356663785498536,GPT4
2022-11-29,2371,China,Semi,225.01,,,1.410126,,,0.004509,0.0303861691021326,0.004509,1,0,-70,2023-03-15,0.021132619322115413,-0.016623619322115413,GPT4
2022-11-30,2371,China,Semi,222.89,,,1.361449,,,-0.009422,0.0011984743546364,-0.009422,1,0,-69,2023-03-15,-0.0012423257151160068,-0.008179674284883993,GPT4
2022-12-01,2371,China,Semi,230.99,,,2.321952,,,0.036341,0.0107727022556604,0.036341,1,0,-68,2023-03-15,0.006097165290000666,0.030243834709999334,GPT4
2022-12-02,2371,China,Semi,226.93,,,1.705661,,,-0.017577,-0.0061349324765045,-0.017577,1,0,-67,2023-03-15,-0.0068640295256408405,-0.010712970474359158,GPT4
2022-12-05,2371,China,Semi,224.35,,,1.506255,,,-0.011369,0.0194249416377961,-0.011369,1,0,-66,2023-03-15,0.012729870692021578,-0.02409887069202158,GPT4
2022-12-06,2371,China,Semi,238.3,,,3.215603,,,0.06218,0.0053877074495605,0.06218,1,0,-65,2023-03-15,0.001969091324083993,0.060210908675916004,GPT4
2022-12-07,2371,China,Semi,239.32,,,1.660758,,,0.00428,-0.0024618264885694,0.00428,1,0,-64,2023-03-15,-0.0040482694833708505,0.00832826948337085,GPT4
2022-12-08,2371,China,Semi,238.0,,,1.053156,,,-0.005516,0.0001866722345375,-0.005516,1,0,-63,2023-03-15,-0.0020179613732801086,-0.0034980386267198915,GPT4
2022-12-09,2371,China,Semi,244.81,,,2.322761,,,0.028613,0.0098183316139603,0.028613,1,0,-62,2023-03-15,0.0053655559307168605,0.02324744406928314,GPT4
2022-12-12,2371,China,Semi,243.96,,,1.80356,,,-0.003472,-0.0112684199109239,-0.003472,1,0,-61,2023-03-15,-0.010799300885305358,0.007327300885305359,GPT4
2022-12-13,2371,China,Semi,235.3,,,1.828023,,,-0.035498,-0.0019652818460086,-0.035498,1,0,-60,2023-03-15,-0.003667624174382114,-0.03183037582561789,GPT4
2022-12-14,2371,China,Semi,242.3,,,3.765428,,,0.029749,0.0023302135568703,0.029749,1,0,-59,2023-03-15,-0.00037474769412015906,0.03012374769412016,GPT4
2022-12-15,2371,China,Semi,247.12,,,2.251402,,,0.019893,-0.0007327800501798,0.019893,1,0,-58,2023-03-15,-0.0027228027289569294,0.02261580272895693,GPT4
2022-12-16,2371,China,Semi,241.22,,,1.536219,,,-0.023875,0.0005661368370848,-0.023875,1,0,-57,2023-03-15,-0.0017270682520856354,-0.022147931747914365,GPT4
2022-12-19,2371,China,Semi,234.4,,,1.172719,,,-0.028273,-0.0155482977420259,-0.028273,1,0,-56,2023-03-15,-0.01408020511790794,-0.014192794882092059,GPT4
2022-12-20,2371,China,Semi,231.83,,,0.991697,,,-0.010964,-0.0166287232891807,-0.010964,1,0,-55,2023-03-15,-0.014908446691747311,0.003944446691747311,GPT4
2022-12-21,2371,China,Semi,228.0,,,0.928652,,,-0.016521,0.0003971510146457,-0.016521,1,0,-54,2023-03-15,-0.0018566108049270363,-0.014664389195072965,GPT4
2022-12-22,2371,China,Semi,222.95,,,0.996532,,,-0.022149,0.001432192963163,-0.022149,1,0,-53,2023-03-15,-0.0010631597664105348,-0.021085840233589465,GPT4
2022-12-23,2371,China,Semi,217.82,,,1.180199,,,-0.02301,-0.0020377742790008,-0.02301,1,0,-52,2023-03-15,-0.0037231960247062915,-0.01928680397529371,GPT4
2022-12-26,2371,China,Semi,223.76,,,1.061707,,,0.02727,0.0039808658425671,0.02727,1,0,-51,2023-03-15,0.0008906230207498308,0.02637937697925017,GPT4
2022-12-27,2371,China,Semi,227.52,,,0.94365,,,0.016804,0.0114767866245989,0.016804,1,0,-50,2023-03-15,0.006636908123165801,0.010167091876834199,GPT4
2022-12-28,2371,China,Semi,224.8,,,0.832846,,,-0.011955,-0.0042762657510833,-0.011955,1,0,-49,2023-03-15,-0.005439197376901251,-0.006515802623098749,GPT4
2022-12-29,2371,China,Semi,227.64,,,1.182374,,,0.012633,-0.0037689138702355,0.012633,1,0,-48,2023-03-15,-0.005050267365582721,0.01768326736558272,GPT4
2022-12-30,2371,China,Semi,225.3,,,0.830985,,,-0.010279,0.0038644853217209,-0.010279,1,0,-47,2023-03-15,0.0008014070761586099,-0.01108040707615861,GPT4
2023-01-03,2371,China,Semi,230.3,,,1.182448,,,0.022193,0.0041922687413275,0.022193,1,0,-46,2023-03-15,0.001052682007641254,0.021140317992358746,GPT4
2023-01-04,2371,China,Semi,226.3,,,1.553213,,,-0.017369,0.0012978023366005,-0.017369,1,0,-45,2023-03-15,-0.0011661820471650973,-0.016202817952834903,GPT4
2023-01-05,2371,China,Semi,228.31,,,1.180661,,,0.008882,0.0192411329059238,0.008882,1,0,-44,2023-03-15,0.012588965070368854,-0.0037069650703688544,GPT4
2023-01-06,2371,China,Semi,228.32,,,1.197916,,,4.4e-05,0.0030973170508159,4.4e-05,1,0,-43,2023-03-15,0.0002133048623899213,-0.0001693048623899213,GPT4
2023-01-09,2371,China,Semi,229.4,,,1.324743,,,0.00473,0.0080638324656877,0.00473,1,0,-42,2023-03-15,0.004020577426930216,0.0007094225730697838,GPT4
2023-01-10,2371,China,Semi,230.5,,,1.657665,,,0.004795,0.0010843532686692,0.004795,1,0,-41,2023-03-15,-0.0013298096033845142,0.006124809603384514,GPT4
2023-01-11,2371,China,Semi,228.9,,,2.2085,,,-0.006941,-0.0018543749603041,-0.006941,1,0,-40,2023-03-15,-0.0035826042544001985,-0.0033583957455998016,GPT4
2023-01-12,2371,China,Semi,225.61,,,1.144743,,,-0.014373,0.0019526906141144,-0.014373,1,0,-39,2023-03-15,-0.0006641523616532723,-0.013708847638346728,GPT4
2023-01-13,2371,China,Semi,227.11,,,0.829687,,,0.006649,0.013966188993352,0.006649,1,0,-38,2023-03-15,0.008545254830854405,-0.0018962548308544044,GPT4
2023-01-16,2371,China,Semi,236.0,,,2.355698,,,0.039144,0.0154860278611253,0.039144,1,0,-37,2023-03-15,0.009710345511227262,0.029433654488772734,GPT4
2023-01-17,2371,China,Semi,242.56,,,1.803034,,,0.027797,-0.0001744971670389,0.027797,1,0,-36,2023-03-15,-0.0022948296076272193,0.03009182960762722,GPT4
2023-01-18,2371,China,Semi,239.2,,,0.937669,,,-0.013852,-0.0016759491248966,-0.013852,1,0,-35,2023-03-15,-0.0034458250981495193,-0.01040617490185048,GPT4
2023-01-19,2371,China,Semi,245.66,,,1.235573,,,0.027007,0.006201565024374,0.027007,1,0,-34,2023-03-15,0.002592985011547907,0.024414014988452092,GPT4
2023-01-20,2371,China,Semi,245.69,,,1.107926,,,0.000122,0.0061214926686871,0.000122,1,0,-33,2023-03-15,0.002531602481238632,-0.0024096024812386317,GPT4
2023-01-30,2371,China,Semi,244.13,,,1.578846,,,-0.006349,0.0047282212876558,-0.006349,1,0,-32,2023-03-15,0.0014635369542344112,-0.00781253695423441,GPT4
2023-01-31,2371,China,Semi,234.29,,,2.20224,,,-0.040306,-0.0106452116816851,-0.040306,1,0,-31,2023-03-15,-0.010321556753862272,-0.029984443246137728,GPT4
2023-02-01,2371,China,Semi,238.16,,,1.415661,,,0.016518,0.0093562223807869,0.016518,1,0,-30,2023-03-15,0.005011308403363267,0.011506691596636734,GPT4
2023-02-02,2371,China,Semi,255.59,,,3.750975,,,0.073186,-0.0035296336716387,0.073186,1,0,-29,2023-03-15,-0.004866837967049611,0.07805283796704961,GPT4
2023-02-03,2371,China,Semi,252.81,,,1.551345,,,-0.010877,-0.0094961760885253,-0.010877,1,0,-28,2023-03-15,-0.009440719522104579,-0.001436280477895421,GPT4
2023-02-06,2371,China,Semi,254.0,,,1.54943,,,0.004707,-0.0133085596678949,0.004707,1,0,-27,2023-03-15,-0.012363248135178957,0.017070248135178958,GPT4
2023-02-07,2371,China,Semi,249.64,,,1.39971,,,-0.017165,0.001798289030231,-0.017165,1,0,-26,2023-03-15,-0.0007825148079834644,-0.016382485192016537,GPT4
2023-02-08,2371,China,Semi,244.96,,,1.225625,,,-0.018747,-0.0044289349204184,-0.018747,1,0,-25,2023-03-15,-0.005556231774523409,-0.01319076822547659,GPT4
2023-02-09,2371,China,Semi,253.2,,,1.816123,,,0.033638,0.013334183999665,0.033638,1,0,-24,2023-03-15,0.008060767202785885,0.025577232797214116,GPT4
2023-02-10,2371,China,Semi,248.49,,,1.383688,,,-0.018602,-0.0059600764836294,-0.018602,1,0,-23,2023-03-15,-0.006729986968876523,-0.011872013031123478,GPT4
2023-02-13,2371,China,Semi,252.29,,,1.543654,,,0.015292,0.0090338854290023,0.015292,1,0,-22,2023-03-15,0.004764208670340747,0.010527791329659253,GPT4
2023-02-14,2371,China,Semi,248.26,,,1.704362,,,-0.015974,0.0004140495065466,-0.015974,1,0,-21,2023-03-15,-0.00184365661889879,-0.014130343381101208,GPT4
2023-02-15,2371,China,Semi,255.93,,,1.61896,,,0.030895,-0.0052245988618019,0.030895,1,0,-20,2023-03-15,-0.00616617843562757,0.03706117843562757,GPT4
2023-02-16,2371,China,Semi,251.1,,,1.733328,,,-0.018872,-0.0073507327365869,-0.018872,1,0,-19,2023-03-15,-0.007796047769319676,-0.011075952230680324,GPT4
2023-02-17,2371,China,Semi,238.04,,,2.374231,,,-0.052011,-0.0145133050130981,-0.052011,1,0,-18,2023-03-15,-0.013286791810552442,-0.03872420818944756,GPT4
2023-02-20,2371,China,Semi,239.07,,,1.260094,,,0.004327,0.0242379731101393,0.004327,1,0,-17,2023-03-15,0.016419484263349687,-0.012092484263349686,GPT4
2023-02-21,2371,China,Semi,239.05,,,0.842145,,,-8.4e-05,0.0026248395687452,-8.4e-05,1,0,-16,2023-03-15,-0.0001488908431674105,6.489084316741051e-05,GPT4
2023-02-22,2371,China,Semi,240.91,,,1.019745,,,0.007781,-0.0090660219656441,0.007781,1,0,-15,2023-03-15,-0.009110968408141356,0.016891968408141354,GPT4
2023-02-23,2371,China,Semi,240.1,,,0.764566,,,-0.003362,-0.0008050572153285,-0.003362,1,0,-14,2023-03-15,-0.002778209557472833,-0.0005837904425271671,GPT4
2023-02-24,2371,China,Semi,237.33,,,0.799686,,,-0.011537,-0.0104352709388476,-0.011537,1,0,-13,2023-03-15,-0.010160618638581087,-0.0013763813614189133,GPT4
2023-02-27,2371,China,Semi,230.77,,,1.174222,,,-0.027641,-0.0042448511527945,-0.027641,1,0,-12,2023-03-15,-0.005415115313683877,-0.022225884686316123,GPT4
2023-02-28,2371,China,Semi,233.25,,,0.96836,,,0.010747,0.0063143420399151,0.010747,1,0,-11,2023-03-15,0.00267943855116537,0.00806756144883463,GPT4
2023-03-01,2371,China,Semi,233.65,,,1.000083,,,0.001715,0.0140266300931643,0.001715,1,0,-10,2023-03-15,0.008591588270270891,-0.006876588270270892,GPT4
2023-03-02,2371,China,Semi,234.7,,,1.39904,,,0.004494,-0.0022327134160456,0.004494,1,0,-9,2023-03-15,-0.0038726340846393014,0.0083666340846393,GPT4
2023-03-03,2371,China,Semi,248.94,,,3.240916,,,0.060673,0.00310682865412,0.060673,1,0,-8,2023-03-15,0.000220596346112302,0.060452403653887696,GPT4
2023-03-06,2371,China,Semi,254.88,,,2.379362,,,0.023861,-0.0052286885371904,0.023861,1,0,-7,2023-03-15,-0.006169313532894738,0.030030313532894738,GPT4
2023-03-07,2371,China,Semi,247.66,,,1.658077,,,-0.028327,-0.0147487394336174,-0.028327,1,0,-6,2023-03-15,-0.013467273080641223,-0.014859726919358779,GPT4
2023-03-08,2371,China,Semi,248.98,,,1.22612,,,0.00533,-0.0036481725389018,0.00533,1,0,-5,2023-03-15,-0.0049577084747321355,0.010287708474732135,GPT4
2023-03-09,2371,China,Semi,258.29,,,2.930863,,,0.037393,-0.0035403743405525,0.037393,1,0,-4,2023-03-15,-0.004875071638077365,0.042268071638077366,GPT4
2023-03-10,2371,China,Semi,261.17,,,2.43177,,,0.01115,-0.0132006655605223,0.01115,1,0,-3,2023-03-15,-0.012280537775789916,0.023430537775789916,GPT4
2023-03-13,2371,China,Semi,262.84,,,1.657203,,,0.006394,0.0104193351145107,0.006394,1,0,-2,2023-03-15,0.005826278177140669,0.0005677218228593312,GPT4
2023-03-14,2371,China,Semi,278.0,,,3.070201,,,0.057678,-0.006002483561914,0.057678,1,0,-1,2023-03-15,-0.006762495738548676,0.06444049573854868,GPT4
2023-03-15,2371,China,Semi,272.0,,,2.337288,,,-0.021583,0.0005534649530276,-0.021583,1,0,0,2023-03-15,-0.0017367823700298879,-0.019846217629970114,GPT4
2023-03-16,2371,China,Semi,267.0,,,2.015679,,,-0.018382,-0.0120492703557949,-0.018382,1,0,1,2023-03-15,-0.011397891693432987,-0.006984108306567012,GPT4
2023-03-17,2371,China,Semi,270.0,,,1.973345,,,0.011236,0.004980530606346,0.011236,1,0,2,2023-03-15,0.0016569543236742783,0.00957904567632572,GPT4
2023-03-20,2371,China,Semi,277.29,,,2.484474,,,0.027,-0.0049993165566895,0.027,1,0,3,2023-03-15,-0.005993479658339474,0.03299347965833947,GPT4
2023-03-21,2371,China,Semi,273.79,,,1.759552,,,-0.012622,0.0109326964026168,-0.012622,1,0,4,2023-03-15,0.006219814929699781,-0.01884181492969978,GPT4
2023-03-22,2371,China,Semi,267.52,,,1.651533,,,-0.022901,0.0042759731147284,-0.022901,1,0,5,2023-03-15,0.0011168488002030988,-0.0240178488002031,GPT4
2023-03-23,2371,China,Semi,268.35,,,1.993694,,,0.003103,0.0098643176525631,0.003103,1,0,6,2023-03-15,0.005400808289463209,-0.0022978082894632088,GPT4
2023-03-24,2371,China,Semi,259.01,,,2.331225,,,-0.034805,-0.0029863143767404,-0.034805,1,0,7,2023-03-15,-0.004450335757259316,-0.030354664242740685,GPT4
2023-03-27,2371,China,Semi,252.42,,,1.966949,,,-0.025443,-0.0036243483470536,-0.025443,1,0,8,2023-03-15,-0.004939445128216712,-0.020503554871783288,GPT4
2023-03-28,2371,China,Semi,247.34,,,1.308153,,,-0.020125,-0.0032356525839632,-0.020125,1,0,9,2023-03-15,-0.004641475507436761,-0.015483524492563239,GPT4
2023-03-29,2371,China,Semi,271.87,,,4.082611,,,0.099175,0.001656078909945,0.099175,1,0,10,2023-03-15,-0.000891531421068685,0.10006653142106868,GPT4
2023-03-30,2371,China,Semi,263.97,,,2.707302,,,-0.029058,0.0080505912349531,-0.029058,1,0,11,2023-03-15,0.004010426854489499,-0.0330684268544895,GPT4
2023-03-31,2371,China,Semi,265.85,,,1.79151,,,0.007122,0.0030657230457501,0.007122,1,0,12,2023-03-15,0.000189085268037958,0.006932914731962041,GPT4
2023-04-03,2371,China,Semi,279.89,,,3.213363,,,0.052812,0.0097383387588878,0.052812,1,0,13,2023-03-15,0.00530423434464772,0.04750776565535228,GPT4
2023-04-04,2371,China,Semi,283.33,,,3.171869,,,0.012291,0.0030601684455057,0.012291,1,0,14,2023-03-15,0.00018482717652893582,0.012106172823471064,GPT4
2023-04-06,2371,China,Semi,307.43,,,4.057342,,,0.08506,-0.0015768786321101,0.08506,1,0,15,2023-03-15,-0.0033698788183872397,0.08842987881838724,GPT4
2023-04-07,2371,China,Semi,312.66,,,2.393004,,,0.017012,0.0064818376021907,0.017012,1,0,16,2023-03-15,0.00280783868801476,0.01420416131198524,GPT4
2023-04-10,2371,China,Semi,299.7,,,2.645236,,,-0.041451,-0.0044890190855494,-0.041451,1,0,17,2023-03-15,-0.005602291591992529,-0.035848708408007475,GPT4
2023-04-11,2371,China,Semi,295.4,,,2.200714,,,-0.014348,-0.0011368734283516,-0.014348,1,0,18,2023-03-15,-0.003032575981168936,-0.011315424018831063,GPT4
2023-04-12,2371,China,Semi,296.2,,,1.692724,,,0.002708,-0.0006977791875518,0.002708,1,0,19,2023-03-15,-0.002695971477488385,0.005403971477488384,GPT4
2023-04-13,2371,China,Semi,286.01,,,2.006741,,,-0.034402,-0.0069331833991617,-0.034402,1,0,20,2023-03-15,-0.007475959336298679,-0.02692604066370132,GPT4
2023-04-14,2371,China,Semi,314.61,,,3.140204,,,0.099997,0.0056414956770505,0.099997,1,0,21,2023-03-15,0.0021636424076933703,0.09783335759230663,GPT4
